id,tweet
79983,"REBOOKING NIGHTMARE: Ahead of snowstorm, @United has cancelled ALL flights on Tuesday at #Newark, #JFK, #LaGuardia, #Boston &amp; #Philadelphia."
79987,"@JetBlue Our flight back to NY was cancelled due to weather, after spending an hour on hold we were disconnected with a message: ""the..."
79992,Trying to call @united to ask about the storm tomorrow. Won't even put me on hold to talk to an agent. Computer just hangs up on me. #fail
80032,On hold for 3+ hours w @americanair only to be demoted from music and robots to pure silence - and no help http://t.co/ToppOoZFDo
80045,@united I understand the storm is causing phone wait but come on this is ridiculous. I still haven't talked to anyone http://t.co/fVnIF6yqky
80046,What a joke @united is haven't talked to anyone yet been on hold for almost 2 hours!!! http://t.co/deeUnWTlSb
80048,@AmericanAir Been on hold 1 hr 32 min trying to change a flight for talent at  SBowl event from LGA. He needs to leave tomorrow. Help!
80052,@united here on the east coast on hold for 3+ hours no response as of yet. Just trying to get any flight to Houston. http://t.co/55zgcqESme
80072,@AmericanAir I've been on hold for over 2.5 hours now - the estimated time was 1.5 hrs - how long is the wait now?
80079,"“@cnnbrk: . @united cancels all Tuesday flights at Newark, JFK, LaGuardia, Boston and Philadelphia.” Looks like I'm stuck in NYC!"
80087,"@AmericanAir been on hold for 2.5 hours trying to use a flight voucher, is this usually how phone reservations work"
80088,@united You've given me 2 travel vouchers for the same issue from my last flight with you.  Why can't these be applied to the same flight?
80097,@united any change in the planned TLV-NYC flights tomorrow? My flight is 11:30am from TLV. Is it on time due to the bad weather?
80098,AwaIting our first leg BUF-JFK. Just in time too. The @JetBlue guy said that all NYC area airports are closing... https://t.co/RkUxzlgTfp
80110,"@DeltaAssist In Thailand, need to change my flights to an earlier date to come back to the US. Can't call the US. Website is not working"
80117,@DeltaAssist Flying on 401 from JFK to LHR on Wed. Where's the best place to keep checking the status. Will Delta contact us if it's delayed
80118,@Delta @DeltaAssist worst airline of all time on the phone ALL NIGHT. http://t.co/bLPZSZ23Ys
80127,"@united what does it mean after you taxi, when pilot says, ""we are waiting for performance data"" to take off"
80130,@LANAirlinesUSA @LAN_Ayuda @LAN_CL How can you still have LA 532 as on time into JFK tomm when @united just cancelled all flights?
80131,@AmericanAir kept my friend on hold for 5+ hours! And didn't even answer last night...wow #Juno http://t.co/cBDemo2DF6
80133,"Red eye from SFO to FLL is no problem during @AustralianOpen. Thank you, @JetBlue #UpAllNight"
80142,"Pilot for my @VirginAmerica flight that's supposed to leave in 10 min JUST ""called in sick."" Suuuuure. Not like there's a blizzard coming."
80145,"@SimonMajumdar I had that exact problem getting home from SF last year, when @united auto rerouted me to Newark &amp; cancelled all connections."
80149,@united you rescheduled my flight and didn't even ask me... Waited 1.5 hours last night on hold still couldn't get through. Can't make that
80150,"@SouthwestAir every time I don't fly with you, I miss you."
80164,"@united did it to me again. Stuck for days, not due to the storm at first, but Unknown mechanical issues. Now the storm."
80166,@DeltaAssist flying from FLL to JFK Tuesday night. When we will know for sure if it's cancelled?
80171,Disappointed and pissed @JetBlue! Our flight from Dulles should be boarding now - no staff no explanation! Not even a text!
80174,@JetBlue any updates for flt 1171? See it's still scheduled to leave NYC at 2:45z just don't want to get stuck at the airport...
80178,“@united has cancelled ALL Tuesday flights into and out of #NYC's LaGuardia &amp; JFK airports due to blizzard warning http://t.co/x88JGlw69Y”
80189,"Hours of waiting on the phone,  poor communication &amp; non- existent customer service @DeltaAssist @Delta #strandedduetostorm"
80201,@united If I miss a connection &amp; Make own arrangement 2 get 2 my destination ON TIME you can cancel my return flight? Had 2 by my tix again
80203,@SouthwestAir I'm flying at 11am from MSY to LGA but stopping in Houston. What are the odds I'll get stuck in Houston? Land in NYC at 5...❄️
80206,DCA âœˆï¸ DAL for @SPPorg meetings! 3rd person to board! I've missed @SouthwestAir -- can't wait to see my fellow energy colleagues!
80214,@JetBlue  Can you help? rebooking cancelled flight. on phone for an hour last night &amp; now your website is not working and telling me to call
80223,"Racing against the blizzard we are stuck @JFK not because of current weather, but because @JetBlue did not defrost their pipes last night."
80235,@JetBlue I'm scheduled to leave to PR tomorrow night 11:59pm on Flight 839 from JFK. Should I change it? Or u think it might fly still?
80245,@DeltaAssist due to a plane issue @Bradley_Airport with DL 797 I will most likely miss my connecting flight 11:20 DL 1651 from MN to Vegas.
80250,Cancelled flights by @JetBlue @SouthwestAir @united @AmericanAir from #Vegas due to #northeast #winterstorm. #travel
80251,Cancelled flights by @JetBlue @SouthwestAir @united @AmericanAir from #Vegas due to #northeast #winterstorm. #travel
80252,Cancelled flights by @JetBlue @SouthwestAir @united @AmericanAir from #Vegas due to #northeast #winterstorm. #travel
80253,Cancelled flights by @JetBlue @SouthwestAir @united @AmericanAir from #Vegas due to #northeast #winterstorm. #travel
80262,@JetBlue stuck in Boston flight has been cancelled been on hold for 20+ minutes.
80266,Curious @DeltaAssist your site says my flight 417 from JFK tomorrow is on time but news says worst blizzard in New York's history. Help? :)
80267,@DeltaAssist is flight 412 MIA-JFK today cancelled due to the storm?
80268,"From @AlaskaAir, cancel fees &amp; some fare differences waived at 5 airports thnx to #Juno: http://t.co/vx9LzGogq4 #travel #flight"
80277,"Oh how I miss my ""A"" status on @SouthwestAir!! Heading out to the balmy northeast today. I must be nuts."
80281,Really pissed at @JetBlue right now. Had to change my flight to wed&amp;they email me now saying im going to leave Thursday w/out explaining why
80282,@JetBlue How can I get someone on the phone this is ridiculous!!?! Your website isn't even working and your hold system keeps hanging up
80286,I have a feeling I will be on hold with @JetBlue trying to rebook my flight to NYC as long as it would take to fly there. Dang you Juno!
80292,@SouthwestAir maybe you shouldnt fill flights so much that passengers can never store their carry-ons anywhere near them. #justsaying
80310,@AmericanAir I've been waiting on a call back since this tweet
80315,@JetBlue flights cancelled to come home and can't get through to you.... What do we do? How do we fix our new flights ?? Help
80324,"Don't get me wrong, I understand in-flight WiFi can become a hair saturated but this is getting ridiculous. #14Dot4Baud @SouthwestAir"
80328,FYI your http://t.co/psudaNI3U0 website appears to timeout and your @USAirways Twitter account has no recent activity @AmericanAir #fail
80334,"Hi @united flight cancelled to Miami, now I'm calling to switch flights and your automated system is saying your too busy and hangs up!?"
80338,"@DeltaAssist Is Delta flight 415, JFK to SFO for tomorrow, 1/27, going to be cancelled?"
80339,@united I have a legacy Chase United MP MasterCard. How do I get that switched to the new Visa Signature so I can use the new benefits?
80340,@JetBlue can't access my reservation online and your call waiting keeps dropping my call after 45 minutes on hold. #help #BlizzardJuno
80344,@JetBlue i want to cancel the first leg of my trip to Arizona and keep the flight home but I can get it to work. Any assistance I can get?
80345,@DeltaAssist Not 1 issue in 8 years of air travel. Not an accident.  That happens because @Delta tries harder. Sorry I didnt do this sooner.
80346,@DeltaAssist e ticket no 0067515788796 Delta cnfm no G7F5O8 reached on time but was bumped off with vague excuses despite web checkin.
80347,Blizzard headed for NY and we are delayed bc we are missing our pilot!!?? Hope he gets here b4 the snow REALLY kicks in! @JetBlue #anxiety
80350,Missed my @VirginAmerica flight this morning. Total pain having to find another flight but their customer service is amazing.
80366,@JetBlue I am trying to reach customer service b/c flight was cancelled. On hold for an hour and then the call disconnected. Help?
80370,Waited an hour for a callback from @AmericanAir and missed it because I was on another call :(
80373,@united stuck in Aruba with no new flight options need help
80377,Thousands of flights cancelled as storm descends on the East | http://t.co/pOMxwG4qJf @united @JetBlue
80379,Stranded in SF due to snow. Worse places to be! But I can't get a new flight @JetBlue site won't work &amp; told to call back on phone. :(
80389,Flight from BOS -&gt; SFO is cancelled. On hold with @JetBlue for 20 minutes. Hope I get through and get home!!
80401,If I miss my connection and get stuck in Atlanta I'm going to be a very unhappy please make sure it doesn't happen @SouthwestAir @Pontifex
80412,"Yikes, trying to call @VirginAmerica and there's a 24-minute wait. Looks like a lot of ppl canceling flights on the east coast."
80413,@KellyMitchell gonna be missing you. Our flight has been cancelled. Feeling miserable. #ICNY (that @united plane there is prob mine UA071:-(
80416,"I've called @JetBlue 10 times. First 7 times I got the ""call back later"" message, then on hold, disconnected, trying again. #Juno you suck"
80417,"@united my flight from SFO to ORD just got cancelled, any chance I can still make it to ORD today? Very important trip #pleasehelp"
80418,"@DeltaAssist Hello! Even though my flight isn't cancelled yet for 1/27 to NYC, am I able to make a change to my itinerary without a penalty?"
80421,@SouthwestAir how is travel to Cleveland looking on Thursday? Expecting issues there from the snow storms?
80432,@DeltaAssist flight to Boston got cancelled &amp; is re-booked from@Delta for Wednesday.Is there a Refund for a hotel?Don't have a place to stay
80434,@JetBlue — my flight has been cancelled; it was booked during the $32 sale last week. Can I rebook for that sale price?
80436,My boyfriend is trying to travel in this mess from #NYC to #Austin &amp; he took @United - If only he took @Southwest #sigh #snowmageddon2015
80448,"San Jose to PDX flight delayed. ""Waiting for a part from Oakland."" Looking at traffic on I-880, hope they're flying it down. :( @AlaskaAir"
80450,"@VirginAmerica Twiddling my thumbs on hold with 800FLYVIRG, so: if my tickets were less than $150, will cancelation fee still be $150?"
80455,Shout out to @Delta for putting my bag on the wrong flight resulting in a wasted 2 hrs at ATL. Stuff like this = why I only fly @JetBlue
80457,@DeltaAssist I purchased 4 tickets on 1/20. Each ticket was charged individually on credit card.  One ticket is missing on statement.
80462,My response from @jetblue when I asked for follow up on an issue from jam 9 2015. #JetBlue #jetbluelies #jetbluefail http://t.co/7WTHovncEt
80466,"It's really a shame that Hawaii, Alaska, &amp; Puerto Rico get iced out of promotions, like the contest by @SouthwestAir &amp; @ImagineDragons"
80474,#Snowmageddon2015 cancelled my @VirginAmerica flight. Just confirmed new flight for 28th. Looks like I get to fly on my birthday
80488,"@Imaginedragons @SouthwestAir USA this, USA that, Poland is still waiting you know?"
80489,Spain is waiting for you. @Imaginedragons @SouthwestAir
80492,@DeltaAssist @Delta Stuck in LA. Cancelled flight. Told to pay way for hotel etc. Help. Post 13 hr flight.
80499,@JetBlue is flight 170 out of ft lauderdale still scheduled to leave at 3:10?
80517,NY area snowstorm cancelled my wife's Wed flight to Israel. She's been on hold with @united for 3 hrs  #fail
80519,@SouthwestAir ur response here is snarky.  I'll vote wmy wallet &amp; take my business to your competitors. I think u cancelled half full flight
80525,"@VirginAmerica - Canceled NYC flight , 1hr wait on the 800# &amp; no option on the site - how can I change it? http://t.co/FINC8onONR"
80528,Thanks @jetblue for refunding my ticket today. Stuck in New England with the storm.  Your rep was helpful and friendly.  Very easy.
80530,@united is UA161 to Glasgow likely to go this evening? Been cancelled and reinstated so keen to know before we leave Manhattan?
80534,"@united expects me to have a receipt for the ski boots that they lost in order to be reimbursed for anything, including ski days missed."
80543,"@Delta @deltaassist change in aircraft Fri 315 pm SLC-SMF as of Feb 13 = major #fail no wifi/1st class. Inconsistent with brand, please help"
80547,@VirginAmerica I tried to change my cancelled flight and it's telling me it will cost $895! This can't be right????
80548,@united @just got note of delayed flight from YYC to SFO. This will cause me to miss my connex to SAN. How are you going to make this work?
80561,two flights on @JetstarAirways = two problems. nothing makes me miss @SouthwestAir more
80579,When I fly domestically my first choice is @SouthwestAir but getting very annoyed when I'm on a flight with no wifi
80587,@JetBlue can't understand why not able to shift attendant from other flights. Have been watching flight after jetblue flight leave. #fail
80590,"Under @United's old miles program, I would get 17K miles for my trip to Bahrain. Under the new one: 5K. FUCK YOU SO MUCH."
80595,@Delta there is no reason in hell that it should take 2hrs to get their luggage after landing at JFK. @DeltaAssist http://t.co/sWt6px0B38
80605,@united you cancelled my flight to NYC and rebooked me on another that won't work. Have been trying to speak to someone for hours now! #help
80607,Why didn't someone think of this sooner?! MT @NYDNLifestyle @JetBlue's CoatChex lets you leave heavy coat at airport http://t.co/xOuakceiaK
80618,@VirginAmerica I can't change my flight from BOS-SFO on your website. Hyperlink is not working on /manage-itinerary
80622,@CNNTravel @CNN @katiahetter @exilauren @Delta @united really screwed us while I was nursing was deplaned each way visiting FAM in San fran
80628,Absolute nightmare when you're flight gets cancelled with @AmericanAir to NYC 👎✈️🗽🇺🇸 flying Wednesday now instead!
80636,"@TheJayWest @VirginAmerica   Hey VA, you may have missed this tweet."
80638,"Stranded in Mexico another 48 hrs &amp; @united don't even reply after canceling our flight.Not even a dollar for a cuppa, never mind a hotel!"
80641,Afternoon @SouthwestAir flight to LGA cancelled this afternoon and tomorrow. Go to http://t.co/HpwZIM1w15 to rebook. #Blizzard
80654,"According to @PHLAirport, @AmericanAir &amp; @USAirways have cancelled all flights in &amp; out of Philly tomorrow http://t.co/xirSh9qB7j"
80655,@VirginAmerica Hi!Was asked to contact you by @EmiratesSupport for missing luggage EK633221 Reached SFO1/19-was hoping I could find it.TY
80659,I used to follow @AlaskaAir but they keep posting tweets with @Seahawks can't follow that shit...
80660,"@RainbowResFl Not yet, I'm waiting since the 25th night! Hope @AmericanAir is working at"
80664,@VirginAmerica Flying LAX--&gt;JFK (nyc) on Wednesday 28th. When will we know if flight is cancelled b/c of storm?
80665,@JetBlue can we find the co-pilot so we can leave? #ftlauderdale to #DC
80679,@DeltaAssist my prtner &amp; I booked a flight from LAS-JFK tomorrow DL2658 apparently it's cancelled due to bad weather? When's the nxt flight?
80682,@JetBlue says flight crew missing for 445 departure except captain. Now 440. Still says on time. Huh?
80683,Thanks @JetBlue for losing the only bag on my flight mine :o( Stuck in Philly with nothing for work.
80685,#Some #Seeing #Red #Over #Cancelled #Flights #Due #To #Impending #Snow #Storm: ALL @AmericanAir @USAirways FLIGHTSâ€¦ http://t.co/DlskjI9tRe
80698,@DeltaAssist hello. DL345 took off from TPA at 1215 for LGA-now we're in Albany. If we don't leave soon we're stuck here for days. Solution?
80702,@RB_Mrs @united You don't sound like you're missing @USAirways.  LOL
80703,@AmericanAir 4 days to respond. Im not surprised at all considering it took a week for the first one but can you let them know im waiting.
80709,@united is flight 916 on WEDNESDAY sfo-jfk cancelled?
80712,@JeromeASF @united You might swell wait Jerome the taxi will cause even more problems.
80719,"With all these flights cancelled due to the worst storm in Nyc history, glad @VirginAmerica is able to leave jfk! http://t.co/RyrE7AhnYU"
80722,"If this blizzard prevents my friends from flying down for gasparilla, I'm going to be real pissed off..@SouthwestAir keep your shit together"
80737,"@JeromeASF @united wait wait wait.... ARE you in NJ, or were you supposed to be?"
80738,"@united Eliminating flights to Saskatchewan from Denver will make me evaluate my Mileage Plus rewards, visa &amp; X usage.  Its a bad idea."
80755,@SouthwestAir still stuck on this aircraft hella hot help
80766,"@AmericanAir I really know weather isn't your fault. But when I gently approach the counter, &amp; your people are rude, That's your fault."
80770,"Delayed in SJ-flight atndt said if our girls weren't talking so much, it wouldn't be so hot on the âœˆï¸ðŸ‘€ðŸ˜‚@SouthwestAir http://t.co/7s3nUWEvcW"
80772,"@JetBlue While waiver is in place, can I get a refund if I can't make the trip? Wed. flight not yet cancelled. Thank you!"
80780,@SouthwestAir No apology or accommodation from any staff. Arrive at 3:33 for 3:35 departure and they don't allow us on. Now a 4hr wait
80781,@DeltaAssist I am I'm still waiting to hear on a claim made on November 27: Delta file # 15167949. Please help!
80787,"@VirginAmerica I did, still waiting for reply"
80791,@AmericanAir Why should I change a flight when I can cancel my return &amp; book a 1way significantly cheaper? Ticket charges need to make sense
80795,@DFWticket story about Corby missing his @SouthwestAir was definitely the highlight of my day ðŸ˜‚
80801,"@SouthwestAir =magical, on time &amp; landing early. @united - I can't remember the last time my travel plans haven't been delayed in 2 years. ðŸ˜"
80802,"@SouthwestAir =magical, on time &amp; landing early. @united - I can't remember the last time my travel plans haven't been delayed in 2 years. ðŸ˜"
80803,Crossing my fingers that low snow totals in DC means my morning flight from Tampa to DCA will go on as planned. @jetblue don't fail me now!
80804,Waiting for the other shoe to drop @SouthwestAir.  One flight cancelled and rebooked.  Waiting to hear rebook is cancelled. #Blizzard2015
80810,"AvGeekFest15 tickets acquired, now to decide on flights. Do I choose @SouthwestAir w/miles &amp; shitty times or @AlaskaAir w/$? #AGF15"
80811,"AvGeekFest15 tickets acquired, now to decide on flights. Do I choose @SouthwestAir w/miles &amp; shitty times or @AlaskaAir w/$? #AGF15"
80813,@AmericanAir anyone following this account I urge you to call the FAA and make a complaint if this whole fiasco has been as bad as mine has.
80814,@JetBlue Hang in there friends! Weather happens. Nothing we can do but wait it out. Stay strong &amp; see you Friday (pending the next storm)
80828,@JetBlue Can you follow me so I can DM an issue?
80833,"@AmericanAir, agents rude on flight to LA and told me first was full, let they gave seats to ppl with lwr stat #fail http://t.co/24kD4D2k4D"
80837,"@united departure time at 6:44, it's now 8:08 still on the ground, going to miss my connection in Chicago. Never again flying United."
80838,"Hey @united - mechanical delay caused me to miss my flight, the rescheduled, AND not get on standby for the last flight and no voucher?"
80841,I have q problem @JetBlue can you follow so we can dm
80843,"Oh @JetBlue, I know I'm mad at you for taking away first checked bag....but when are you getting Mint on Boston routes?!?"
80847,@AmericanAir Why did these two people wait 458 days for their luggage? This is unacceptable! http://t.co/ROLBvf3cUp
80849,@SouthwestAir Hi I have a problem to inform by MD
80856,@DeltaAssist I'm still waiting for any information about Mao baggage.
80867,Just had the worst customer service experience with @SouthwestAir in Jacksonville and on top of it they lost my bag ðŸ˜¡ðŸ˜¡ðŸ˜¡
80884,".@united is it true that ""we have to wait for the whole plane to shut off before we can go in to get the luggage or checked carry-ons""?"
80887,"@CindiLux @Delta no they can't, but if you were flying @united they sure could make the experience worse #WorstCustomerService"
80888,If @USAirways follows me then shouldn't @AmericanAir follow me now? Or do I have to wait for the #Dividendmiles to transfer?
80891,@JetBlue Tried that originally and was dropped after waiting on hold for 40 minutes. http://t.co/rxv1WWwLGF
80894,Rapid Rewards member with @SouthwestAir? Never know when you'll receive drink coupons for your flight! #travelperks http://t.co/qE05yo7HYx
80912,"@DeltaAssist Can't add my SkyMiles account to exisitng flight, I think the customer name on the flight is missing a space &amp; so won't link up"
80915,@DeltaAssist after waiting for 3rd plane due to mechanical on flight DL2304 I am done after this multi leg itin
80920,@nfeiglin that is bullshit! @united who puts a 16 yr old on his first int'l trip by the bathroom?  next trip call me and @VirginAustralia
80922,"@Delta this is the second time I've been screwed over on the same flight from Incheon. Now on standby, maybe. NEVER AGAIN DELTA @deltaassist"
80939,@united 2nd time trying to get a response from u guys! Status on flight 916 on WEDS sfo-jfk! I leave Asia soon &amp; need to know abt Cnxtion
80945,Something has gone wrong in each of my last three trips with @AlaskaAir... At least serve drinks while we wait on the ground. Boo.
80946,"@DeltaAssist FlightAware saying 401 JFK-LHR 01/28 cancelled, but not delta site. Can you confirm? Will we automatically get rebooked?"
80949,"@DeltaAssist my rebook was cancelled in Paris, Im waiting here for a standby list, how this can happen?"
80961,"@MaddieandTae @SouthwestAir ;  just curious, was the guy behind you just getting out of the lab and waiting to get to his seat?"
80964,"@AmericanAir I had been waiting 4 months for a refund I requested, had call  the call center, sent emails with no anwer. Who can I call?"
80967,@DeltaAssist serious server/network issues causing extended delays on flight 6271! http://t.co/6BryGfPmhx
80977,"@DeltaAssist - my flight was cancelled for tonight, but there is barely any snow in NYC, is there any chance the flight will be uncancelled?"
80979,"@AmericanAir hold the jet ✋ haha ☺️ seriously though, will my ticket cover the next flight today? I'm stuck in traffic!"
80980,@Santiblogo @SouthwestAir I made a #DeflateGate Sad Einstein Brady for you: http://t.co/x4u46SZGLo
80984,.@SouthwestAir's magazine did a huge feature on the problems of overpraising kids: http://t.co/bAmyPS9s0l
80986,@AmericanAir flight 3409 YYZ - JFK shows seats available for purchase but listed as cancelled when trying 2create a notification?
80989,@DeltaAssist How long before redeposited miles from a cancelled award trip show up in my account?
80996,#UCCan benefit plans members: give us your email &amp; never miss updates on pay/pension/benefits! MinistryandEmployment@united-church.ca
80997,@united I was on flight from Ft Lauderdale to Chicago. We arrived late because we couldn't get a tow in due to freezing rain.  Missed #6113
80998,@SouthwestAir I have a problem
81006,"@united flight cancelled (not due to blizzard), apparently it's too much to ask to actually arrive at or leave an airport when scheduled hey"
81013,".@JetBlue If your hold music is designed to make me want to hang up &amp; never call back, you have marvelously succeeded. #15minutesoftorture"
81014,@DeltaAssist I was trying to avoid waiting on hold
81038,@VintageBeefLP I miss @SouthwestAir
81050,"@VintageBeefLP @united I've switched to Delta for travel. Hell, I've switched to anyone BUT United for travel."
81055,Frustrating trip home from Vegas last week.  Then the @SouthwestAir angel sent a little Luv yesterday.  Customer first.  #Loyal4Ever
81060,@DeltaAssist i just had a really unpleasant experience with an unneccessarily rude gate attendant of yours-whats best way to leave feedback?
81062,@USAirways so dissapointed in your responses due to @AmericanAir in regards to my status due to a missing 600 miles. Looking at you @Delta
81064,@AmericanAir my flight from Vegas to DFW cancelled after waiting 2 hours on the runway. Now what!?
81065,"@DeltaAssist Hi. Since JFK has reopened, is there any flight 2 SFO scheduled today? My flight was cancelled but I need to fly out asap. Thnx"
81067,Why do @united planes smell like pee? @Delta @SouthwestAir
81068,Why do @united planes smell like pee? @Delta @SouthwestAir
81070,@DeltaAssist Will Delta Air Lines Flight 2190 Thurs. from JFK likely leave from terminal 2 on time?
81073,@AlaskaAir EPIC FAIL! #2462 SeaTac to BZN. Nastiest flight attendant I've ever met. Make this trip every 3 weeks. Never again with you.
81079,"@DeltaAssist I've been trying to reach crew accommodations, but have been on hold and was just hung up on...need help"
81081,@AMCGators @AmericanAir yeah I'm still waiting!! Over three weeks now! #americanairlines #worstcustomerservice
81090,Looks like @AmericanAir had a problem where TSA would not have: http://t.co/vlbTibnOHK
81097,@AmericanAir delayed 3x already and finally get to ORD only 2 miss my connect by 4min! There were 8 people w/ me. Y didn't u hold the plane?
81103,Had the worst customer exp. on call to @united! Agent was *incredibly* rude &amp; condescending. Shame @Delta doesn't have flights for this trip
81108,@DeltaAssist @Delta Assume my new $300 coat was taken by an employee. Very disappointed as I even gave the overhead location.
81113,@th3j35t3r More &gt; http://t.co/RC8mUyCvHW RT @DLoesch: Looks like @AmericanAir had a problem where TSA would not have: http://t.co/xvU6imUl5X
81116,I am still waiting for someone to take initiative &amp; reply. Would you? @DeltaAssist    #strandedduetostorm
81118,.@DLoesch I decided to stop flying @AmericanAir whenever possible last year due to ongoing problems. Their CS has plummeted over the years.
81127,"@AmericanAir #FlightCancelled due to the #SnowStorm #Blizzard, stuck in #NYC?  Come stay with us: http://t.co/8JZOoMMKDX  #NYCBlizzard"
81130,"@SeanSwarner @AmericanAir Sorry,luggage terminals suck. Cmon @AmericanAir who grabbed it? We can't leave luggage unattended but they can."
81133,"@LBAirport waiting for @JetBlue departure. Lunch @LGBDining at George's.  That's a lot of ""ats"".  #travel"
81136,@Delta 15 of my friends were going to fly out on delta to SJO for a bachelor party. Looks like we will switch to @JetBlue instead. They care
81147,.@SouthwestAir Why have we been standing at B2 at MDW for 20+ minutes waiting to board 4569 for BNA? Tired of standing.
81161,@robnnooga @DeltaAssist Its a shame #Delta is using ur tragedy to make even more profits. #customerservice fail.
81180,@ChilledChaos @Delta @JetBlue @united @SouthwestAir AND overbooking. It's pathetic right now.
81189,"With @DeltaAssist, you can file an official complaint, wait 26 days for a call, and be offered enough miles to get you nowhere never."
81203,@GoldGloveTV @ChilledChaos @Delta @JetBlue @united @SouthwestAir thank u for flying air we dont give a fuck about u
81209,NY Blizzard 2015. Most disappointing forecast ever @SouthwestAir  Sorry for the mess &amp; so much disturbance.
81212,@AmericanAir help locate missing luggage! Luggage was to arrive on the flight on Sat. Jan 24th at RDU! #findmyluggage
81216,@DeltaAssist Will be flying with you guys ROC-DTW-LHR then on my return flight from CDG to ROC can't wait!
81222,@united still waiting....
81230,",@united, flght attendant on 120 Newark-Barc wouldn't let handicapped father I switch seats with 2 willing, can't eat or"
81232,@SouthwestAir extremely disappointed for the first time in your customer service. I've been a customer for more than 20 years.
81245,"@AmericanAir missed delayed flight by 1 minute. Maybe new posted time should have boarding times, not departure times. No complaint."
81248,Believe it or not I'm still waiting to hear back from @JetBlue. #JetBlue
81251,"@united has the WORST customer service in the world. They can't answer calls or emails, how do they do with tweets?"
81256,Glad that all these brands are being supportive of @trillballins wife issues.  Hope @DeltaAssist lets him keep the air miles
81259,To all followers. Avoid flying @AmericanAir @USAirways at all cost. Worst in customer service and hospitality. Company has no integrity
81269,"@AmericanAir Scorecard for last trip. Of the 4 flight segments scheduled. On time-0, late-4, cancelled-1, missed connections-3."
81270,Booked @SouthwestAir tix home to #ChiTown for my cousin/best friend's wedding! Can't wait for Anna to accept her final rose #TravelTuesday
81292,We Landed and headed to the car. :) 29 degrees I miss Vegas already LOL @SouthwestAir http://t.co/dHgeta3jDr
81297,"@AmericanAir attached my AA FF# to a US flight on 1/25, but miles credited to US. Can you help switch this to AA for elite qualifying miles?"
81300,@united Unhappy about ur 2015 rewards prgm! Loyal cust lose no matter how you spin it! Already short 990 miles this yr based on ur new prgm!
81322,"At JFK waiting to go to FL. So far, surprisingly empty here. Fingers crossed @JetBlue"
81323,Bad start to first @British_Airways flight in years (usually fly VA) can't upgrade cabin @ LHR because its a codeshare w/ @AmericanAir #fail
81331,@AmericanAir are there plans for wifi on the new E175s? Seems like a miss for #RepublicAirlines given the marketing
81338,"Oh @JetBlue how I miss you... Options on my flight this morning: ""orange juice or water?"" said harshly. No snacks. No Coffee. #IBleedBLUE."
81340,"@DeltaAssist I'm trying to change my flight on the online, but It shows up a problem message 101621. what should I do? what's the problem?"
81346,First class to Oakland. It's been awhile. Missed this great service @AlaskaAir ❤️✈️
81356,Quintana Roo #Mexico (#Cancun #cozumel) eff 2/1/2015 is on Eastern Time until 4/4/2015 don't miss your @Delta @SouthwestAir flights!
81358,"@AmericanAir Third flight in three days and I missed my connection due to American issue and called Customer Service no apologies, nothing."
81367,"@jetblue Im trying to buy more points, that page on the side is no more. On hold on the phone as well. *sigh*"
81369,"@AmericanAir 100,000 miles were stolen from my AA account on 12/22.  Why am i still waiting for AA Corp Security to get back with me?"
81371,Horrendous customer service 4m @AmericanAir Extra bag fees+Lost Luggage+Old Planes+Passing blame= #AA Go 2 @Delta instead #neveragain #upset
81373,Having the worst travel day ever until I met Darleen @SouthwestAir at LGA in NY. Agents like her keep me loyal to SWA. #A-ListPreferred
81375,@AmericanAir Solving problems would be not robbing customers of $200 to change a ticket.
81379,".@united this deal and was not corrected, so I must have just got a copy-paste response to my after waiting a week for a response. Was [2/?]"
81382,@SouthwestAir why do you hate my friend @_matthewmartin at least take him out to dinner first.  My god.
81383,That's what you get for flying @United RT @MeninistTweet: No one should have to wait 458 days for their luggage http://t.co/Nh2C7yk0iT
81386,Yes RT @AmericanAir: ‘I like being a problem solver and having my customers walk away happy…’  #GoingForGreat #AATeam http://t.co/MPKDkG54Qx
81395,@carobini @AmericanAir my missus has been waiting over a month for a reply now
81404,Puerto Rico I am coming. Can't wait to fly out @JetBlue  can't wait to have your blue chips :)
81406,@SouthwestAir missing your flight into EYW. Flying the other carriers is the pits.  Wasted hrs @ MIA. Pls reconsider this route.
81416,"@VirginAmerica Had issues booking DAL-DCA. Seemed to work, but didn't get seats we'd booked ($30 upgrade). Thoughts? http://t.co/kLDCzBZ5Lo"
81417,@AmericanAir   Now 230 days since AA's first contact.   50 days no response since my last email.  #wheresmymoney  #slowcustomerservice
81419,United....#CroninsCrew @TMichaelCronin: @united I'd miss you guys too. We'll stay together ;)
81422,@united it is impossible to get through to an agent. I tried calling daily and the wait times were too long. Horrible customer service.
81423,"@AmericanAir get your shit together, I just need a reservation change. I have an angry boss waiting for me to change this for him."
81427,"@SouthwestAir, why suggest that I switch flights, and then steal my EarlyBird boarding? It's paid for, honor it!  #SWAbadservice #noLUV"
81434,"Hi @united, any problems expected tomorrow evening at IAH? My flight to SAN is scheduled to leave at 5.43 PM. #Juno"
81435,"@VirginAmerica Love flying Virgin SFO - LAS, first class all the way &amp; tell everyone who will listen to not bother with UAL or AA."
81443,http://t.co/emtskaiYCT @British_Airways new frequent flyer rules are ridiculous. Complete disregard for 90% of their customers. Fly @united
81452,@DeltaAssist I missed gold by $61 for 2015. I've been gold for years. I've called and faxed trying to solve this with no help/response.
